CodVenda;Data;CodProduto;Preço;Quantidade;Subtotal
2975;05/09/2019;17;R$ 1.340,00;3;R$ 4.020,00
2976;05/09/2019;13;R$ 3.200,00;4;R$ 12.800,00
2977;06/09/2019;22;R$ 1.150,00;4;R$ 4.600,00
2978;06/09/2019;8;R$ 2.300,00;3;R$ 6.900,00
2979;06/09/2019;12;R$ 4.500,00;1;R$ 4.500,00
2980;06/09/2019;9;R$ 1.899,00;3;R$ 5.697,00
2981;06/09/2019;22;R$ 1.150,00;2;R$ 2.300,00
2982;06/09/2019;8;R$ 2.300,00;1;R$ 2.300,00
2983;06/09/2019;17;R$ 1.340,00;3;R$ 4.020,00
2984;06/09/2019;4;R$ 799,90;5;R$ 3.999,50
2985;06/09/2019;1;R$ 1.499,50;4;R$ 5.998,00
2986;06/09/2019;27;R$ 120,00;4;R$ 480,00
2987;06/09/2019;8;R$ 2.300,00;2;R$ 4.600,00
2988;06/09/2019;32;R$ 2.400,00;4;R$ 9.600,00
2989;07/09/2019;1;R$ 1.499,50;3;R$ 4.498,50
2990;07/09/2019;10;R$ 1.199,00;2;R$ 2.398,00
2991;07/09/2019;30;R$ 515,00;4;R$ 2.060,00
2992;07/09/2019;28;R$ 180,00;3;R$ 540,00
2993;07/09/2019;31;R$ 2.300,00;4;R$ 9.200,00
2994;07/09/2019;2;R$ 1.899,50;5;R$ 9.497,50
2995;07/09/2019;16;R$ 790,00;5;R$ 3.950,00
2996;07/09/2019;17;R$ 1.340,00;3;R$ 4.020,00
2997;07/09/2019;26;R$ 225,00;5;R$ 1.125,00
2998;07/09/2019;30;R$ 515,00;5;R$ 2.575,00
2999;07/09/2019;31;R$ 2.300,00;3;R$ 6.900,00
3000;07/09/2019;20;R$ 4.500,00;3;R$ 13.500,00
3001;08/09/2019;17;R$ 1.340,00;4;R$ 5.360,00
3002;08/09/2019;25;R$ 180,00;4;R$ 720,00
3003;08/09/2019;24;R$ 480,00;3;R$ 1.440,00
3004;08/09/2019;23;R$ 800,00;5;R$ 4.000,00
3005;08/09/2019;32;R$ 2.400,00;3;R$ 7.200,00
3006;08/09/2019;18;R$ 335,00;1;R$ 335,00
3007;08/09/2019;10;R$ 1.199,00;3;R$ 3.597,00
3008;08/09/2019;29;R$ 85,00;2;R$ 170,00
3009;08/09/2019;15;R$ 750,00;1;R$ 750,00
3010;08/09/2019;31;R$ 2.300,00;5;R$ 11.500,00
3011;08/09/2019;10;R$ 1.199,00;2;R$ 2.398,00
3012;08/09/2019;21;R$ 360,00;1;R$ 360,00
3013;09/09/2019;4;R$ 799,90;4;R$ 3.199,60
3014;09/09/2019;3;R$ 1.099,00;4;R$ 4.396,00
3015;09/09/2019;26;R$ 225,00;2;R$ 450,00
3016;09/09/2019;12;R$ 4.500,00;3;R$ 13.500,00
3017;09/09/2019;28;R$ 180,00;1;R$ 180,00
3018;09/09/2019;26;R$ 225,00;5;R$ 1.125,00
3019;09/09/2019;19;R$ 334,00;3;R$ 1.002,00
3020;09/09/2019;9;R$ 1.899,00;5;R$ 9.495,00
3021;09/09/2019;4;R$ 799,90;1;R$ 799,90
3022;09/09/2019;24;R$ 480,00;1;R$ 480,00
3023;09/09/2019;1;R$ 1.499,50;1;R$ 1.499,50
3024;09/09/2019;13;R$ 3.200,00;5;R$ 16.000,00
3025;10/09/2019;6;R$ 1.190,50;5;R$ 5.952,50
3026;10/09/2019;24;R$ 480,00;3;R$ 1.440,00
3027;10/09/2019;30;R$ 515,00;5;R$ 2.575,00
3028;10/09/2019;9;R$ 1.899,00;4;R$ 7.596,00
3029;10/09/2019;24;R$ 480,00;3;R$ 1.440,00
3030;10/09/2019;13;R$ 3.200,00;4;R$ 12.800,00
3031;10/09/2019;3;R$ 1.099,00;3;R$ 3.297,00
3032;10/09/2019;6;R$ 1.190,50;4;R$ 4.762,00
3033;10/09/2019;32;R$ 2.400,00;3;R$ 7.200,00
3034;10/09/2019;21;R$ 360,00;1;R$ 360,00
3035;10/09/2019;24;R$ 480,00;5;R$ 2.400,00
3036;10/09/2019;10;R$ 1.199,00;1;R$ 1.199,00
3037;11/09/2019;2;R$ 1.899,50;5;R$ 9.497,50
3038;11/09/2019;30;R$ 515,00;5;R$ 2.575,00
3039;11/09/2019;5;R$ 899,90;3;R$ 2.699,70
3040;11/09/2019;32;R$ 2.400,00;5;R$ 12.000,00
3041;11/09/2019;31;R$ 2.300,00;1;R$ 2.300,00
3042;11/09/2019;9;R$ 1.899,00;3;R$ 5.697,00
3043;11/09/2019;26;R$ 225,00;1;R$ 225,00
3044;11/09/2019;22;R$ 1.150,00;2;R$ 2.300,00
3045;11/09/2019;23;R$ 800,00;5;R$ 4.000,00
3046;11/09/2019;9;R$ 1.899,00;1;R$ 1.899,00
3047;11/09/2019;5;R$ 899,90;2;R$ 1.799,80
3048;11/09/2019;16;R$ 790,00;1;R$ 790,00
3049;12/09/2019;22;R$ 1.150,00;4;R$ 4.600,00
3050;12/09/2019;19;R$ 334,00;4;R$ 1.336,00
3051;12/09/2019;11;R$ 1.322,00;3;R$ 3.966,00
3052;12/09/2019;32;R$ 2.400,00;3;R$ 7.200,00
3053;12/09/2019;13;R$ 3.200,00;1;R$ 3.200,00
3054;12/09/2019;9;R$ 1.899,00;3;R$ 5.697,00
3055;12/09/2019;28;R$ 180,00;1;R$ 180,00
3056;12/09/2019;25;R$ 180,00;2;R$ 360,00
3057;12/09/2019;28;R$ 180,00;1;R$ 180,00
3058;12/09/2019;3;R$ 1.099,00;5;R$ 5.495,00
3059;12/09/2019;13;R$ 3.200,00;3;R$ 9.600,00
3060;12/09/2019;11;R$ 1.322,00;2;R$ 2.644,00
3061;13/09/2019;18;R$ 335,00;5;R$ 1.675,00
3062;13/09/2019;28;R$ 180,00;2;R$ 360,00
3063;13/09/2019;17;R$ 1.340,00;1;R$ 1.340,00
3064;13/09/2019;2;R$ 1.899,50;3;R$ 5.698,50
3065;13/09/2019;3;R$ 1.099,00;5;R$ 5.495,00
3066;13/09/2019;28;R$ 180,00;4;R$ 720,00
3067;13/09/2019;3;R$ 1.099,00;3;R$ 3.297,00
3068;13/09/2019;30;R$ 515,00;1;R$ 515,00
3069;13/09/2019;1;R$ 1.499,50;5;R$ 7.497,50
3070;13/09/2019;12;R$ 4.500,00;4;R$ 18.000,00
3071;13/09/2019;8;R$ 2.300,00;1;R$ 2.300,00
3072;13/09/2019;16;R$ 790,00;3;R$ 2.370,00
3073;14/09/2019;28;R$ 180,00;1;R$ 180,00
3074;14/09/2019;4;R$ 799,90;1;R$ 799,90
3075;14/09/2019;24;R$ 480,00;4;R$ 1.920,00
3076;14/09/2019;23;R$ 800,00;3;R$ 2.400,00
3077;14/09/2019;16;R$ 790,00;4;R$ 3.160,00
3078;14/09/2019;21;R$ 360,00;3;R$ 1.080,00
3079;14/09/2019;32;R$ 2.400,00;3;R$ 7.200,00
3080;14/09/2019;13;R$ 3.200,00;3;R$ 9.600,00
3081;14/09/2019;10;R$ 1.199,00;1;R$ 1.199,00
3082;14/09/2019;32;R$ 2.400,00;3;R$ 7.200,00
3083;14/09/2019;30;R$ 515,00;3;R$ 1.545,00
3084;14/09/2019;27;R$ 120,00;3;R$ 360,00
3085;15/09/2019;21;R$ 360,00;3;R$ 1.080,00
3086;15/09/2019;31;R$ 2.300,00;4;R$ 9.200,00
3087;15/09/2019;1;R$ 1.499,50;5;R$ 7.497,50
3088;15/09/2019;17;R$ 1.340,00;2;R$ 2.680,00
3089;15/09/2019;27;R$ 120,00;5;R$ 600,00
3090;15/09/2019;14;R$ 830,00;1;R$ 830,00
3091;15/09/2019;32;R$ 2.400,00;1;R$ 2.400,00
3092;15/09/2019;22;R$ 1.150,00;5;R$ 5.750,00
3093;15/09/2019;22;R$ 1.150,00;5;R$ 5.750,00
3094;15/09/2019;27;R$ 120,00;5;R$ 600,00
3095;15/09/2019;26;R$ 225,00;3;R$ 675,00
3096;15/09/2019;26;R$ 225,00;2;R$ 450,00
3097;16/09/2019;27;R$ 120,00;1;R$ 120,00
3098;16/09/2019;15;R$ 750,00;1;R$ 750,00
3099;16/09/2019;9;R$ 1.899,00;2;R$ 3.798,00
3100;16/09/2019;22;R$ 1.150,00;5;R$ 5.750,00
3101;16/09/2019;16;R$ 790,00;1;R$ 790,00
3102;16/09/2019;2;R$ 1.899,50;4;R$ 7.598,00
3103;16/09/2019;32;R$ 2.400,00;2;R$ 4.800,00
3104;16/09/2019;22;R$ 1.150,00;5;R$ 5.750,00
3105;16/09/2019;23;R$ 800,00;3;R$ 2.400,00
3106;16/09/2019;4;R$ 799,90;1;R$ 799,90
3107;16/09/2019;9;R$ 1.899,00;4;R$ 7.596,00
3108;16/09/2019;19;R$ 334,00;4;R$ 1.336,00
3109;17/09/2019;21;R$ 360,00;1;R$ 360,00
3110;17/09/2019;32;R$ 2.400,00;5;R$ 12.000,00
3111;17/09/2019;7;R$ 1.200,00;5;R$ 6.000,00
3112;17/09/2019;14;R$ 830,00;4;R$ 3.320,00
3113;17/09/2019;19;R$ 334,00;4;R$ 1.336,00
3114;17/09/2019;29;R$ 85,00;2;R$ 170,00
3115;17/09/2019;29;R$ 85,00;1;R$ 85,00
3116;17/09/2019;16;R$ 790,00;3;R$ 2.370,00
3117;17/09/2019;8;R$ 2.300,00;2;R$ 4.600,00
3118;17/09/2019;20;R$ 4.500,00;5;R$ 22.500,00
3119;17/09/2019;29;R$ 85,00;4;R$ 340,00
3120;17/09/2019;16;R$ 790,00;4;R$ 3.160,00
3121;18/09/2019;7;R$ 1.200,00;3;R$ 3.600,00
3122;18/09/2019;7;R$ 1.200,00;5;R$ 6.000,00
3123;18/09/2019;10;R$ 1.199,00;4;R$ 4.796,00
3124;18/09/2019;12;R$ 4.500,00;3;R$ 13.500,00
3125;18/09/2019;13;R$ 3.200,00;1;R$ 3.200,00
3126;18/09/2019;11;R$ 1.322,00;2;R$ 2.644,00
3127;18/09/2019;5;R$ 899,90;2;R$ 1.799,80
3128;18/09/2019;20;R$ 4.500,00;4;R$ 18.000,00
3129;18/09/2019;14;R$ 830,00;5;R$ 4.150,00
3130;18/09/2019;25;R$ 180,00;2;R$ 360,00
3131;18/09/2019;7;R$ 1.200,00;3;R$ 3.600,00
3132;18/09/2019;10;R$ 1.199,00;2;R$ 2.398,00
3133;19/09/2019;25;R$ 180,00;3;R$ 540,00
3134;19/09/2019;12;R$ 4.500,00;3;R$ 13.500,00
3135;19/09/2019;19;R$ 334,00;2;R$ 668,00
3136;19/09/2019;17;R$ 1.340,00;1;R$ 1.340,00
3137;19/09/2019;17;R$ 1.340,00;2;R$ 2.680,00
3138;19/09/2019;10;R$ 1.199,00;1;R$ 1.199,00
3139;19/09/2019;29;R$ 85,00;5;R$ 425,00
3140;19/09/2019;1;R$ 1.499,50;4;R$ 5.998,00
3141;19/09/2019;7;R$ 1.200,00;3;R$ 3.600,00
3142;19/09/2019;7;R$ 1.200,00;4;R$ 4.800,00
3143;19/09/2019;6;R$ 1.190,50;5;R$ 5.952,50
3144;19/09/2019;7;R$ 1.200,00;3;R$ 3.600,00
3145;20/09/2019;1;R$ 1.499,50;1;R$ 1.499,50
3146;20/09/2019;24;R$ 480,00;3;R$ 1.440,00
3147;20/09/2019;3;R$ 1.099,00;5;R$ 5.495,00
3148;20/09/2019;18;R$ 335,00;3;R$ 1.005,00
3149;20/09/2019;3;R$ 1.099,00;4;R$ 4.396,00
3150;20/09/2019;1;R$ 1.499,50;3;R$ 4.498,50
3151;20/09/2019;22;R$ 1.150,00;4;R$ 4.600,00
3152;20/09/2019;11;R$ 1.322,00;4;R$ 5.288,00
3153;20/09/2019;29;R$ 85,00;4;R$ 340,00
3154;20/09/2019;2;R$ 1.899,50;4;R$ 7.598,00
3155;20/09/2019;21;R$ 360,00;4;R$ 1.440,00
3156;20/09/2019;3;R$ 1.099,00;2;R$ 2.198,00
3157;21/09/2019;4;R$ 799,90;4;R$ 3.199,60
3158;21/09/2019;4;R$ 799,90;1;R$ 799,90
3159;21/09/2019;6;R$ 1.190,50;3;R$ 3.571,50
3160;21/09/2019;7;R$ 1.200,00;5;R$ 6.000,00
3161;21/09/2019;18;R$ 335,00;1;R$ 335,00
3162;21/09/2019;14;R$ 830,00;3;R$ 2.490,00
3163;21/09/2019;9;R$ 1.899,00;2;R$ 3.798,00
3164;21/09/2019;28;R$ 180,00;2;R$ 360,00
3165;21/09/2019;12;R$ 4.500,00;4;R$ 18.000,00
3166;21/09/2019;32;R$ 2.400,00;2;R$ 4.800,00
3167;21/09/2019;23;R$ 800,00;5;R$ 4.000,00
3168;21/09/2019;31;R$ 2.300,00;2;R$ 4.600,00
3169;22/09/2019;8;R$ 2.300,00;1;R$ 2.300,00
3170;22/09/2019;30;R$ 515,00;1;R$ 515,00
3171;22/09/2019;26;R$ 225,00;1;R$ 225,00
3172;22/09/2019;15;R$ 750,00;5;R$ 3.750,00
3173;22/09/2019;12;R$ 4.500,00;2;R$ 9.000,00
3174;22/09/2019;4;R$ 799,90;1;R$ 799,90
3175;22/09/2019;30;R$ 515,00;2;R$ 1.030,00
3176;22/09/2019;16;R$ 790,00;3;R$ 2.370,00
3177;22/09/2019;17;R$ 1.340,00;5;R$ 6.700,00
3178;22/09/2019;8;R$ 2.300,00;3;R$ 6.900,00
3179;22/09/2019;24;R$ 480,00;4;R$ 1.920,00
3180;22/09/2019;25;R$ 180,00;2;R$ 360,00
3181;23/09/2019;15;R$ 750,00;4;R$ 3.000,00
3182;23/09/2019;29;R$ 85,00;4;R$ 340,00
3183;23/09/2019;30;R$ 515,00;5;R$ 2.575,00
3184;23/09/2019;1;R$ 1.499,50;5;R$ 7.497,50
3185;23/09/2019;13;R$ 3.200,00;3;R$ 9.600,00
3186;23/09/2019;11;R$ 1.322,00;4;R$ 5.288,00
3187;23/09/2019;17;R$ 1.340,00;3;R$ 4.020,00
3188;23/09/2019;14;R$ 830,00;3;R$ 2.490,00
3189;23/09/2019;6;R$ 1.190,50;1;R$ 1.190,50
3190;23/09/2019;17;R$ 1.340,00;3;R$ 4.020,00
3191;23/09/2019;24;R$ 480,00;3;R$ 1.440,00
3192;23/09/2019;5;R$ 899,90;3;R$ 2.699,70
3193;24/09/2019;25;R$ 180,00;5;R$ 900,00
3194;24/09/2019;29;R$ 85,00;5;R$ 425,00
3195;24/09/2019;3;R$ 1.099,00;5;R$ 5.495,00
3196;24/09/2019;15;R$ 750,00;3;R$ 2.250,00
3197;24/09/2019;9;R$ 1.899,00;4;R$ 7.596,00
3198;24/09/2019;10;R$ 1.199,00;4;R$ 4.796,00
3199;24/09/2019;27;R$ 120,00;2;R$ 240,00
3200;24/09/2019;15;R$ 750,00;4;R$ 3.000,00
3201;24/09/2019;31;R$ 2.300,00;1;R$ 2.300,00
3202;24/09/2019;18;R$ 335,00;3;R$ 1.005,00
3203;24/09/2019;20;R$ 4.500,00;4;R$ 18.000,00
3204;24/09/2019;9;R$ 1.899,00;1;R$ 1.899,00
3205;25/09/2019;27;R$ 120,00;1;R$ 120,00
3206;25/09/2019;19;R$ 334,00;2;R$ 668,00
3207;25/09/2019;10;R$ 1.199,00;1;R$ 1.199,00
3208;25/09/2019;1;R$ 1.499,50;2;R$ 2.999,00
3209;25/09/2019;1;R$ 1.499,50;1;R$ 1.499,50
3210;25/09/2019;24;R$ 480,00;2;R$ 960,00
3211;25/09/2019;9;R$ 1.899,00;1;R$ 1.899,00
3212;25/09/2019;30;R$ 515,00;4;R$ 2.060,00
3213;25/09/2019;28;R$ 180,00;3;R$ 540,00
3214;25/09/2019;16;R$ 790,00;4;R$ 3.160,00
3215;25/09/2019;30;R$ 515,00;3;R$ 1.545,00
3216;25/09/2019;30;R$ 515,00;5;R$ 2.575,00
3217;26/09/2019;26;R$ 225,00;4;R$ 900,00
3218;26/09/2019;31;R$ 2.300,00;4;R$ 9.200,00
3219;26/09/2019;26;R$ 225,00;4;R$ 900,00
3220;26/09/2019;21;R$ 360,00;3;R$ 1.080,00
3221;26/09/2019;10;R$ 1.199,00;1;R$ 1.199,00
3222;26/09/2019;1;R$ 1.499,50;2;R$ 2.999,00
3223;26/09/2019;28;R$ 180,00;4;R$ 720,00
3224;26/09/2019;19;R$ 334,00;1;R$ 334,00
3225;26/09/2019;29;R$ 85,00;4;R$ 340,00
3226;26/09/2019;32;R$ 2.400,00;4;R$ 9.600,00
3227;26/09/2019;13;R$ 3.200,00;1;R$ 3.200,00
3228;26/09/2019;1;R$ 1.499,50;1;R$ 1.499,50
3229;27/09/2019;14;R$ 830,00;3;R$ 2.490,00
3230;27/09/2019;22;R$ 1.150,00;1;R$ 1.150,00
3231;27/09/2019;5;R$ 899,90;5;R$ 4.499,50
3232;27/09/2019;24;R$ 480,00;5;R$ 2.400,00
3233;27/09/2019;24;R$ 480,00;1;R$ 480,00
3234;27/09/2019;20;R$ 4.500,00;3;R$ 13.500,00
3235;27/09/2019;3;R$ 1.099,00;3;R$ 3.297,00
3236;27/09/2019;29;R$ 85,00;5;R$ 425,00
3237;27/09/2019;7;R$ 1.200,00;3;R$ 3.600,00
3238;27/09/2019;2;R$ 1.899,50;1;R$ 1.899,50
3239;27/09/2019;20;R$ 4.500,00;1;R$ 4.500,00
3240;27/09/2019;32;R$ 2.400,00;4;R$ 9.600,00
3241;28/09/2019;31;R$ 2.300,00;5;R$ 11.500,00
3242;28/09/2019;7;R$ 1.200,00;1;R$ 1.200,00
3243;28/09/2019;14;R$ 830,00;5;R$ 4.150,00
3244;28/09/2019;10;R$ 1.199,00;3;R$ 3.597,00
3245;28/09/2019;20;R$ 4.500,00;3;R$ 13.500,00
3246;28/09/2019;32;R$ 2.400,00;4;R$ 9.600,00
3247;28/09/2019;17;R$ 1.340,00;3;R$ 4.020,00
3248;28/09/2019;25;R$ 180,00;2;R$ 360,00
3249;28/09/2019;25;R$ 180,00;3;R$ 540,00
3250;28/09/2019;5;R$ 899,90;2;R$ 1.799,80
3251;28/09/2019;29;R$ 85,00;4;R$ 340,00
3252;28/09/2019;8;R$ 2.300,00;3;R$ 6.900,00
3253;29/09/2019;13;R$ 3.200,00;2;R$ 6.400,00
3254;29/09/2019;27;R$ 120,00;2;R$ 240,00
3255;29/09/2019;32;R$ 2.400,00;1;R$ 2.400,00
3256;29/09/2019;16;R$ 790,00;4;R$ 3.160,00
3257;29/09/2019;15;R$ 750,00;5;R$ 3.750,00
3258;29/09/2019;22;R$ 1.150,00;3;R$ 3.450,00
3259;29/09/2019;22;R$ 1.150,00;5;R$ 5.750,00
3260;29/09/2019;12;R$ 4.500,00;5;R$ 22.500,00
3261;29/09/2019;3;R$ 1.099,00;4;R$ 4.396,00
3262;29/09/2019;1;R$ 1.499,50;2;R$ 2.999,00
3263;29/09/2019;15;R$ 750,00;4;R$ 3.000,00
3264;29/09/2019;6;R$ 1.190,50;4;R$ 4.762,00
3265;30/09/2019;13;R$ 3.200,00;4;R$ 12.800,00
3266;30/09/2019;31;R$ 2.300,00;5;R$ 11.500,00
3267;30/09/2019;2;R$ 1.899,50;4;R$ 7.598,00
3268;30/09/2019;8;R$ 2.300,00;5;R$ 11.500,00
3269;30/09/2019;17;R$ 1.340,00;1;R$ 1.340,00
3270;30/09/2019;7;R$ 1.200,00;2;R$ 2.400,00
3271;30/09/2019;5;R$ 899,90;3;R$ 2.699,70
3272;30/09/2019;14;R$ 830,00;2;R$ 1.660,00
3273;30/09/2019;28;R$ 180,00;1;R$ 180,00
3274;30/09/2019;17;R$ 1.340,00;1;R$ 1.340,00
3275;30/09/2019;10;R$ 1.199,00;5;R$ 5.995,00
3276;30/09/2019;16;R$ 790,00;3;R$ 2.370,00
3277;01/10/2019;12;R$ 4.500,00;4;R$ 18.000,00
3278;01/10/2019;2;R$ 1.899,50;2;R$ 3.799,00
3279;01/10/2019;24;R$ 480,00;3;R$ 1.440,00
3280;01/10/2019;5;R$ 899,90;4;R$ 3.599,60
3281;01/10/2019;16;R$ 790,00;2;R$ 1.580,00
3282;01/10/2019;12;R$ 4.500,00;2;R$ 9.000,00
3283;01/10/2019;7;R$ 1.200,00;3;R$ 3.600,00
3284;01/10/2019;22;R$ 1.150,00;4;R$ 4.600,00
3285;01/10/2019;29;R$ 85,00;3;R$ 255,00
3286;01/10/2019;10;R$ 1.199,00;2;R$ 2.398,00
3287;01/10/2019;32;R$ 2.400,00;2;R$ 4.800,00
3288;01/10/2019;19;R$ 334,00;1;R$ 334,00
3289;02/10/2019;4;R$ 799,90;5;R$ 3.999,50
3290;02/10/2019;16;R$ 790,00;3;R$ 2.370,00
3291;02/10/2019;2;R$ 1.899,50;1;R$ 1.899,50
3292;02/10/2019;19;R$ 334,00;2;R$ 668,00
3293;02/10/2019;32;R$ 2.400,00;5;R$ 12.000,00
3294;02/10/2019;31;R$ 2.300,00;4;R$ 9.200,00
3295;02/10/2019;5;R$ 899,90;2;R$ 1.799,80
3296;02/10/2019;16;R$ 790,00;4;R$ 3.160,00
3297;02/10/2019;10;R$ 1.199,00;4;R$ 4.796,00
3298;02/10/2019;1;R$ 1.499,50;3;R$ 4.498,50
3299;02/10/2019;8;R$ 2.300,00;4;R$ 9.200,00
3300;02/10/2019;28;R$ 180,00;5;R$ 900,00
3301;03/10/2019;27;R$ 120,00;3;R$ 360,00
3302;03/10/2019;20;R$ 4.500,00;2;R$ 9.000,00
3303;03/10/2019;9;R$ 1.899,00;3;R$ 5.697,00
3304;03/10/2019;9;R$ 1.899,00;1;R$ 1.899,00
3305;03/10/2019;14;R$ 830,00;2;R$ 1.660,00
3306;03/10/2019;12;R$ 4.500,00;3;R$ 13.500,00
3307;03/10/2019;25;R$ 180,00;5;R$ 900,00
3308;03/10/2019;27;R$ 120,00;5;R$ 600,00
3309;03/10/2019;9;R$ 1.899,00;4;R$ 7.596,00
3310;03/10/2019;25;R$ 180,00;2;R$ 360,00
3311;03/10/2019;25;R$ 180,00;1;R$ 180,00
3312;03/10/2019;23;R$ 800,00;2;R$ 1.600,00
3313;04/10/2019;1;R$ 1.499,50;1;R$ 1.499,50
3314;04/10/2019;6;R$ 1.190,50;3;R$ 3.571,50
3315;04/10/2019;14;R$ 830,00;3;R$ 2.490,00
3316;04/10/2019;9;R$ 1.899,00;5;R$ 9.495,00
3317;04/10/2019;12;R$ 4.500,00;4;R$ 18.000,00
3318;04/10/2019;27;R$ 120,00;5;R$ 600,00
3319;04/10/2019;2;R$ 1.899,50;2;R$ 3.799,00
3320;04/10/2019;30;R$ 515,00;2;R$ 1.030,00
3321;04/10/2019;12;R$ 4.500,00;3;R$ 13.500,00
3322;04/10/2019;22;R$ 1.150,00;5;R$ 5.750,00
3323;04/10/2019;19;R$ 334,00;5;R$ 1.670,00
3324;04/10/2019;1;R$ 1.499,50;4;R$ 5.998,00
3325;05/10/2019;32;R$ 2.400,00;4;R$ 9.600,00
3326;05/10/2019;30;R$ 515,00;4;R$ 2.060,00
3327;05/10/2019;19;R$ 334,00;1;R$ 334,00
3328;05/10/2019;9;R$ 1.899,00;1;R$ 1.899,00
3329;05/10/2019;22;R$ 1.150,00;1;R$ 1.150,00
3330;05/10/2019;30;R$ 515,00;1;R$ 515,00
3331;05/10/2019;4;R$ 799,90;3;R$ 2.399,70
3332;05/10/2019;1;R$ 1.499,50;1;R$ 1.499,50
3333;05/10/2019;32;R$ 2.400,00;2;R$ 4.800,00
3334;05/10/2019;25;R$ 180,00;1;R$ 180,00
3335;05/10/2019;11;R$ 1.322,00;3;R$ 3.966,00
3336;05/10/2019;6;R$ 1.190,50;4;R$ 4.762,00
3337;06/10/2019;7;R$ 1.200,00;4;R$ 4.800,00
3338;06/10/2019;14;R$ 830,00;4;R$ 3.320,00
3339;06/10/2019;13;R$ 3.200,00;5;R$ 16.000,00
3340;06/10/2019;15;R$ 750,00;3;R$ 2.250,00
3341;06/10/2019;5;R$ 899,90;3;R$ 2.699,70
3342;06/10/2019;21;R$ 360,00;5;R$ 1.800,00
3343;06/10/2019;19;R$ 334,00;4;R$ 1.336,00
3344;06/10/2019;31;R$ 2.300,00;2;R$ 4.600,00
3345;06/10/2019;2;R$ 1.899,50;1;R$ 1.899,50
3346;06/10/2019;21;R$ 360,00;2;R$ 720,00
3347;06/10/2019;7;R$ 1.200,00;3;R$ 3.600,00
3348;06/10/2019;9;R$ 1.899,00;3;R$ 5.697,00
3349;07/10/2019;28;R$ 180,00;2;R$ 360,00
3350;07/10/2019;23;R$ 800,00;1;R$ 800,00
3351;07/10/2019;5;R$ 899,90;4;R$ 3.599,60
3352;07/10/2019;19;R$ 334,00;2;R$ 668,00
3353;07/10/2019;24;R$ 480,00;4;R$ 1.920,00
3354;07/10/2019;31;R$ 2.300,00;1;R$ 2.300,00
3355;07/10/2019;21;R$ 360,00;4;R$ 1.440,00
3356;07/10/2019;30;R$ 515,00;2;R$ 1.030,00
3357;07/10/2019;26;R$ 225,00;5;R$ 1.125,00
3358;07/10/2019;8;R$ 2.300,00;5;R$ 11.500,00
3359;07/10/2019;10;R$ 1.199,00;4;R$ 4.796,00
3360;07/10/2019;15;R$ 750,00;2;R$ 1.500,00
3361;08/10/2019;15;R$ 750,00;3;R$ 2.250,00
3362;08/10/2019;23;R$ 800,00;2;R$ 1.600,00
3363;08/10/2019;12;R$ 4.500,00;1;R$ 4.500,00
3364;08/10/2019;28;R$ 180,00;2;R$ 360,00
3365;08/10/2019;10;R$ 1.199,00;5;R$ 5.995,00
3366;08/10/2019;15;R$ 750,00;2;R$ 1.500,00
3367;08/10/2019;29;R$ 85,00;4;R$ 340,00
3368;08/10/2019;28;R$ 180,00;1;R$ 180,00
3369;08/10/2019;31;R$ 2.300,00;2;R$ 4.600,00
3370;08/10/2019;12;R$ 4.500,00;4;R$ 18.000,00
3371;08/10/2019;26;R$ 225,00;4;R$ 900,00
3372;08/10/2019;14;R$ 830,00;3;R$ 2.490,00
3373;09/10/2019;17;R$ 1.340,00;5;R$ 6.700,00
3374;09/10/2019;30;R$ 515,00;5;R$ 2.575,00
3375;09/10/2019;1;R$ 1.499,50;1;R$ 1.499,50
3376;09/10/2019;28;R$ 180,00;5;R$ 900,00
3377;09/10/2019;30;R$ 515,00;3;R$ 1.545,00
3378;09/10/2019;29;R$ 85,00;2;R$ 170,00
3379;09/10/2019;9;R$ 1.899,00;4;R$ 7.596,00
3380;09/10/2019;20;R$ 4.500,00;3;R$ 13.500,00
3381;09/10/2019;17;R$ 1.340,00;1;R$ 1.340,00
3382;09/10/2019;10;R$ 1.199,00;1;R$ 1.199,00
3383;09/10/2019;13;R$ 3.200,00;5;R$ 16.000,00
3384;09/10/2019;29;R$ 85,00;2;R$ 170,00
3385;10/10/2019;8;R$ 2.300,00;1;R$ 2.300,00
3386;10/10/2019;6;R$ 1.190,50;2;R$ 2.381,00
3387;10/10/2019;28;R$ 180,00;1;R$ 180,00
3388;10/10/2019;8;R$ 2.300,00;1;R$ 2.300,00
3389;10/10/2019;25;R$ 180,00;5;R$ 900,00
3390;10/10/2019;28;R$ 180,00;1;R$ 180,00
3391;10/10/2019;7;R$ 1.200,00;3;R$ 3.600,00
3392;10/10/2019;32;R$ 2.400,00;4;R$ 9.600,00
3393;10/10/2019;32;R$ 2.400,00;5;R$ 12.000,00
3394;10/10/2019;13;R$ 3.200,00;2;R$ 6.400,00
3395;10/10/2019;20;R$ 4.500,00;3;R$ 13.500,00
3396;10/10/2019;25;R$ 180,00;1;R$ 180,00
3397;11/10/2019;17;R$ 1.340,00;4;R$ 5.360,00
3398;11/10/2019;29;R$ 85,00;5;R$ 425,00
3399;11/10/2019;10;R$ 1.199,00;1;R$ 1.199,00
3400;11/10/2019;3;R$ 1.099,00;5;R$ 5.495,00
3401;11/10/2019;11;R$ 1.322,00;1;R$ 1.322,00
3402;11/10/2019;15;R$ 750,00;5;R$ 3.750,00
